"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country"
"SC0","02/01/2025","Hearts","Motherwell",1,0,"H",1,0,"H","C Scott",18,6,6,3,8,10,12,4,3,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/01/2025","Kilmarnock","St Mirren",2,0,"H",1,0,"H","C Steven",14,8,5,1,9,21,4,2,0,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/01/2025","Rangers","Celtic",3,0,"H",1,0,"H","D Robertson",24,4,9,1,11,13,8,4,2,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/01/2025","St Johnstone","Hibernian",1,1,"D",1,0,"H","L Wilson",5,18,2,5,10,7,4,9,1,3,1,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/01/2025","Dundee","Dundee United",1,2,"A",0,0,"D","S McLean",13,15,4,6,7,17,6,4,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","05/01/2025","Hibernian","Rangers",3,3,"D",1,2,"A","J Beaton",12,17,6,9,4,10,10,8,1,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","05/01/2025","Motherwell","Aberdeen",2,0,"H",2,0,"H","N Walsh",11,12,3,2,16,11,3,8,2,2,0,1,"2024/25","Scotland Premiership","Scotland"
"SC0","05/01/2025","Celtic","St Mirren",3,0,"H",2,0,"H","G Irvine",11,6,6,1,6,8,8,3,0,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","05/01/2025","Dundee United","Hearts",0,1,"A",0,0,"D","M MacDermid",7,15,1,5,11,8,5,5,4,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","05/01/2025","Kilmarnock","Ross County",0,1,"A",0,0,"D","S McLean",11,9,3,3,12,11,7,6,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","05/01/2025","St Johnstone","Dundee",1,3,"A",0,3,"A","D Dickinson",26,11,5,5,9,14,3,5,1,5,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","08/01/2025","Celtic","Dundee United",2,0,"H",1,0,"H","K Clancy",19,5,6,3,12,4,13,4,0,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","08/01/2025","Kilmarnock","Motherwell",0,0,"D",0,0,"D","D Robertson",18,7,3,2,5,6,15,2,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","09/01/2025","Dundee","Rangers",1,1,"D",1,1,"D","C Scott",12,13,2,3,3,8,3,7,0,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","11/01/2025","Ross County","Celtic",1,4,"A",0,1,"A","M MacDermid",6,27,1,13,6,5,6,7,3,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","11/01/2025","Hibernian","Motherwell",3,1,"H",2,0,"H","C Steven",8,4,3,2,11,13,3,6,1,3,0,1,"2024/25","Scotland Premiership","Scotland"
"SC0","11/01/2025","St Mirren","Dundee United",0,1,"A",0,0,"D","D Dickinson",17,17,5,7,10,9,8,5,3,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","12/01/2025","Aberdeen","Hearts",0,0,"D",0,0,"D","S McLean",9,9,1,2,10,10,4,3,2,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","12/01/2025","Rangers","St Johnstone",3,1,"H",3,0,"H","R Hardie",22,8,6,2,10,7,12,2,0,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","14/01/2025","Dundee","Celtic",3,3,"D",1,1,"D","D Robertson",10,12,4,5,11,10,2,4,2,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/01/2025","Rangers","Aberdeen",3,0,"H",1,0,"H","K Clancy",29,6,12,2,5,9,10,3,1,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","25/01/2025","Aberdeen","St Mirren",0,3,"A",0,2,"A","C Graham",15,6,7,3,14,23,6,3,2,5,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","25/01/2025","Hearts","Kilmarnock",3,2,"H",1,0,"H","J Beaton",10,15,4,8,9,17,3,7,2,5,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","25/01/2025","Ross County","Hibernian",1,1,"D",0,1,"A","D Dickinson",5,13,3,4,12,8,2,8,2,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","25/01/2025","St Johnstone","Motherwell",2,1,"H",0,1,"A","K Clancy",16,10,5,3,10,12,7,3,1,4,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","26/01/2025","Dundee United","Rangers",1,3,"A",1,1,"D","N Walsh",13,25,6,9,13,11,3,4,4,1,0,1,"2024/25","Scotland Premiership","Scotland"
"SC0","01/02/2025","Dundee","Hearts",0,6,"A",0,2,"A","L Wilson",7,16,3,11,12,9,3,9,1,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/02/2025","Hibernian","Aberdeen",2,0,"H",1,0,"H","D Robertson",8,7,4,3,8,3,2,8,0,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/02/2025","St Mirren","St Johnstone",0,1,"A",0,0,"D","D McFarlane",9,6,2,4,15,11,5,3,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/02/2025","Kilmarnock","Dundee United",1,0,"H",0,0,"D","D Dickinson",11,15,4,2,3,9,3,4,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/02/2025","Motherwell","Celtic",1,3,"A",1,2,"A","C Scott",2,18,1,9,5,8,3,10,0,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/02/2025","Rangers","Ross County",4,0,"H",3,0,"H","S McLean",28,2,10,1,12,10,8,3,0,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","05/02/2025","Celtic","Dundee",6,0,"H",2,0,"H","C Steven",18,5,8,1,9,6,6,3,1,4,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/02/2025","Celtic","Dundee United",3,0,"H",2,0,"H","N Walsh",21,6,7,2,7,9,15,0,0,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/02/2025","Dundee","Aberdeen",1,2,"A",0,1,"A","G Irvine",22,13,4,8,7,9,8,7,2,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/02/2025","Kilmarnock","St Johnstone",3,1,"H",1,0,"H","M MacDermid",13,11,4,3,11,7,7,5,1,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/02/2025","Motherwell","Ross County",0,3,"A",0,1,"A","I Snedden",18,13,3,8,8,16,6,3,1,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","16/02/2025","Hearts","Rangers",1,3,"A",0,1,"A","J Beaton",21,15,10,7,10,8,10,7,1,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","16/02/2025","St Mirren","Hibernian",0,0,"D",0,0,"D","R Hardie",14,8,6,0,14,8,4,3,4,2,0,1,"2024/25","Scotland Premiership","Scotland"
"SC0","22/02/2025","Hibernian","Celtic",2,1,"H",2,0,"H","S McLean",8,14,4,4,12,11,5,10,3,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","22/02/2025","Aberdeen","Kilmarnock",1,0,"H",0,0,"D","N Walsh",10,9,3,4,14,14,8,5,2,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","22/02/2025","Dundee United","Motherwell",1,0,"H",1,0,"H","C Graham",10,10,3,3,20,15,2,7,0,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","22/02/2025","Rangers","St Mirren",0,2,"A",0,0,"D","K Clancy",17,10,3,6,8,14,11,3,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","22/02/2025","Ross County","Dundee",3,1,"H",1,1,"D","M MacDermid",20,11,10,2,6,10,9,6,0,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","23/02/2025","St Johnstone","Hearts",1,2,"A",0,1,"A","C Scott",7,12,2,5,10,9,3,6,0,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","25/02/2025","Celtic","Aberdeen",5,1,"H",3,0,"H","J Beaton",16,8,7,1,8,13,4,3,1,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","26/02/2025","Dundee United","Hibernian",1,3,"A",1,1,"D","D Dickinson",8,9,2,4,11,9,1,10,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","26/02/2025","Hearts","St Mirren",3,1,"H",0,1,"A","E Anderson",10,11,6,3,8,16,5,6,0,4,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","26/02/2025","Motherwell","Dundee",2,1,"H",1,0,"H","L Wilson",14,9,6,1,7,10,5,10,1,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","26/02/2025","St Johnstone","Ross County",1,0,"H",0,0,"D","D McFarlane",14,5,6,2,7,16,12,3,2,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","26/02/2025","Kilmarnock","Rangers",2,4,"A",2,1,"H","D Robertson",11,14,4,7,8,9,6,4,2,4,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/03/2025","Dundee","St Johnstone",1,1,"D",1,1,"D","S McLean",14,10,5,3,11,9,4,4,2,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/03/2025","Rangers","Motherwell",1,2,"A",0,2,"A","N Walsh",22,6,6,3,13,13,12,3,2,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/03/2025","Ross County","Kilmarnock",1,0,"H",1,0,"H","D Dickinson",5,18,2,4,8,10,5,6,1,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","01/03/2025","St Mirren","Celtic",2,5,"A",1,2,"A","M MacDermid",14,18,7,9,8,6,3,3,3,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/03/2025","Hibernian","Hearts",2,1,"H",1,1,"D","J Beaton",11,10,3,2,8,9,4,6,1,1,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","02/03/2025","Aberdeen","Dundee United",2,2,"D",0,2,"A","A Robertson",20,11,2,3,6,13,14,5,1,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/03/2025","Hearts","Ross County",2,0,"H",1,0,"H","C Scott",9,5,4,1,3,10,6,6,0,2,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/03/2025","Kilmarnock","Hibernian",1,1,"D",0,1,"A","K Clancy",11,16,4,3,10,13,4,5,2,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","15/03/2025","Motherwell","St Mirren",2,2,"D",1,2,"A","G Irvine",5,11,2,4,6,19,0,7,3,3,0,1,"2024/25","Scotland Premiership","Scotland"
"SC0","15/03/2025","St Johnstone","Aberdeen",0,0,"D",0,0,"D","C Graham",8,11,3,2,5,16,1,6,0,0,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","16/03/2025","Celtic","Rangers",2,3,"A",0,2,"A","S McLean",14,10,6,5,10,13,7,6,0,3,0,0,"2024/25","Scotland Premiership","Scotland"
"SC0","16/03/2025","Dundee United","Dundee",2,4,"A",1,3,"A","N Walsh",12,14,7,8,18,13,2,4,2,2,1,0,"2024/25","Scotland Premiership","Scotland"
"E1","06/08/2021","Bournemouth","West Brom",2,2,"D",1,1,"D","D Whitestone",7,15,4,5,11,13,4,8,1,3,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Blackburn","Swansea",2,1,"H",1,0,"H","D Webb",21,7,10,4,11,10,7,5,4,2,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Bristol City","Blackpool",1,1,"D",1,0,"H","A Davies",11,7,2,1,10,13,2,4,2,0,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Cardiff","Barnsley",1,1,"D",0,0,"D","S Martin",10,10,6,3,7,6,2,4,0,0,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Derby","Huddersfield",1,1,"D",1,1,"D","G Eltringham",11,17,3,6,17,15,4,6,3,2,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Luton","Peterboro",3,0,"H",1,0,"H","A Woolmer",12,4,6,1,18,7,7,2,1,5,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Preston","Hull",1,4,"A",1,1,"D","G Ward",7,16,4,5,9,6,2,7,2,2,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","QPR","Millwall",1,1,"D",1,1,"D","O Langford",11,10,4,3,11,18,7,5,0,3,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Stoke","Reading",3,2,"H",2,1,"H","M Donohue",18,11,6,5,16,7,6,9,0,2,0,0,"2021/22","England Championship","England"
"E1","07/08/2021","Sheffield United","Birmingham",0,1,"A",0,1,"A","T Robinson",16,9,2,2,3,12,8,2,1,6,0,0,"2021/22","England Championship","England"
"E1","08/08/2021","Fulham","Middlesbrough",1,1,"D",1,0,"H","K Stroud",16,7,3,1,14,14,4,2,2,3,0,0,"2021/22","England Championship","England"
"E1","08/08/2021","Coventry","Nott'm Forest",2,1,"H",0,1,"A","J Linington",12,10,6,2,16,12,0,5,4,1,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Peterboro","Derby",2,1,"H",0,0,"D","D Webb",13,7,4,2,9,13,2,5,4,2,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Barnsley","Coventry",1,0,"H",1,0,"H","J Busby",8,12,1,2,16,14,1,5,8,2,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Birmingham","Stoke",0,0,"D",0,0,"D","G Ward",9,8,2,2,7,8,7,6,1,2,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Blackpool","Cardiff",0,2,"A",0,0,"D","A Woolmer",8,17,2,8,9,18,5,3,1,1,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Huddersfield","Fulham",1,5,"A",1,3,"A","D Whitestone",9,15,2,11,10,9,5,7,1,1,0,1,"2021/22","England Championship","England"
"E1","14/08/2021","Hull","QPR",0,3,"A",0,1,"A","M Donohue",12,14,4,8,6,7,7,2,0,0,1,0,"2021/22","England Championship","England"
"E1","14/08/2021","Middlesbrough","Bristol City",2,1,"H",1,0,"H","O Langford",13,10,7,2,15,13,1,1,1,1,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Millwall","Blackburn",1,1,"D",0,0,"D","A Davies",15,2,2,1,10,15,7,3,1,2,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Nott'm Forest","Bournemouth",1,2,"A",0,1,"A","G Eltringham",15,8,5,3,8,16,6,4,2,1,0,1,"2021/22","England Championship","England"
"E1","14/08/2021","Reading","Preston",2,1,"H",1,0,"H","J Smith",12,13,2,5,11,16,2,12,3,0,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","West Brom","Luton",3,2,"H",2,0,"H","T Robinson",18,11,6,5,15,9,8,4,2,2,0,0,"2021/22","England Championship","England"
"E1","14/08/2021","Swansea","Sheffield United",0,0,"D",0,0,"D","K Stroud",8,8,1,2,8,14,1,6,1,2,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Barnsley","Luton",0,1,"A",0,1,"A","O Langford",10,7,3,4,13,13,4,4,1,4,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Blackpool","Coventry",0,1,"A",0,1,"A","K Stroud",12,19,4,5,7,11,6,11,2,4,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Huddersfield","Preston",1,0,"H",0,0,"D","J Linington",7,8,0,2,12,7,4,4,3,2,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Millwall","Fulham",1,2,"A",0,2,"A","G Eltringham",7,16,2,6,11,11,2,5,4,2,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Peterboro","Cardiff",2,2,"D",0,0,"D","T Bramall",8,9,3,3,9,18,0,6,1,2,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Swansea","Stoke",1,3,"A",0,1,"A","J Smith",9,12,3,5,6,14,5,5,0,2,0,0,"2021/22","England Championship","England"
"E1","17/08/2021","Reading","Bristol City",2,3,"A",1,2,"A","A Woolmer",11,8,3,5,11,12,5,2,0,1,0,0,"2021/22","England Championship","England"
"E1","18/08/2021","Birmingham","Bournemouth",0,2,"A",0,0,"D","A Davies",9,9,3,4,17,8,5,3,1,0,0,0,"2021/22","England Championship","England"
"E1","18/08/2021","Hull","Derby",0,1,"A",0,0,"D","D Whitestone",9,13,2,5,7,11,5,3,1,3,0,0,"2021/22","England Championship","England"
"E1","18/08/2021","Middlesbrough","QPR",2,3,"A",1,0,"H","S Martin",14,8,6,6,14,17,7,1,2,1,0,1,"2021/22","England Championship","England"
"E1","18/08/2021","Nott'm Forest","Blackburn",1,2,"A",0,0,"D","G Ward",7,9,4,7,13,15,3,1,1,3,1,0,"2021/22","England Championship","England"
"E1","18/08/2021","West Brom","Sheffield United",4,0,"H",1,0,"H","M Donohue",12,5,4,1,11,3,5,4,0,1,0,0,"2021/22","England Championship","England"
"E1","20/08/2021","Bristol City","Swansea",0,1,"A",0,1,"A","G Eltringham",15,8,5,4,14,14,1,2,4,6,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","QPR","Barnsley",2,2,"D",0,2,"A","G Ward",13,12,6,4,3,15,6,9,2,3,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Blackburn","West Brom",1,2,"A",0,2,"A","T Harrington",7,23,2,11,11,12,5,6,1,2,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Bournemouth","Blackpool",2,2,"D",2,0,"H","S Martin",13,11,5,5,20,12,6,5,0,4,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Cardiff","Millwall",3,1,"H",0,0,"D","J Linington",16,12,5,5,15,14,2,3,2,1,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Coventry","Reading",2,1,"H",0,1,"A","D Webb",25,7,7,2,14,8,10,2,5,3,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Derby","Middlesbrough",0,0,"D",0,0,"D","A Davies",9,11,4,3,15,7,7,3,2,4,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Fulham","Hull",2,0,"H",2,0,"H","T Robinson",15,8,6,3,14,5,9,1,3,2,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Luton","Birmingham",0,5,"A",0,2,"A","J Busby",11,20,3,9,10,7,5,5,1,1,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Preston","Peterboro",1,0,"H",1,0,"H","D Whitestone",16,9,7,2,14,7,5,1,2,0,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Sheffield United","Huddersfield",1,2,"A",0,0,"D","M Salisbury",16,6,6,3,7,9,6,4,0,3,0,0,"2021/22","England Championship","England"
"E1","21/08/2021","Stoke","Nott'm Forest",1,0,"H",0,0,"D","O Langford",11,2,5,0,8,6,6,2,2,2,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Cardiff","Bristol City",1,2,"A",0,1,"A","D Webb",12,9,5,5,9,8,4,3,2,2,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Derby","Nott'm Forest",1,1,"D",1,0,"H","T Robinson",13,13,4,4,6,7,8,4,4,1,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Barnsley","Birmingham",1,1,"D",1,1,"D","M Donohue",7,14,2,4,10,11,2,2,2,4,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Fulham","Stoke",3,0,"H",1,0,"H","J Gillett",20,11,9,3,7,9,8,7,0,1,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Huddersfield","Reading",4,0,"H",1,0,"H","L Doughty",16,7,8,1,10,10,5,3,3,2,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Hull","Bournemouth",0,0,"D",0,0,"D","G Eltringham",3,12,0,5,15,16,2,6,0,2,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Luton","Sheffield United",0,0,"D",0,0,"D","A Davies",9,8,1,1,13,8,2,6,1,1,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Middlesbrough","Blackburn",1,1,"D",1,1,"D","M Salisbury",12,6,5,1,9,7,11,5,1,2,1,1,"2021/22","England Championship","England"
"E1","28/08/2021","Millwall","Blackpool",2,1,"H",0,0,"D","G Ward",18,10,7,3,8,7,14,1,4,3,0,1,"2021/22","England Championship","England"
"E1","28/08/2021","Preston","Swansea",3,1,"H",2,1,"H","T Bramall",11,5,6,2,22,10,3,1,4,1,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","QPR","Coventry",2,0,"H",0,0,"D","D Whitestone",13,15,5,4,5,16,5,11,1,1,0,0,"2021/22","England Championship","England"
"E1","28/08/2021","Peterboro","West Brom",0,1,"A",0,0,"D","J Linington",5,19,1,3,9,10,6,5,2,4,0,0,"2021/22","England Championship","England"
"E1","10/09/2021","Birmingham","Derby",2,0,"H",1,0,"H","G Ward",13,7,4,2,19,6,2,2,2,3,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Blackburn","Luton",2,2,"D",2,0,"H","O Langford",11,10,5,4,11,11,1,4,4,5,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Blackpool","Fulham",1,0,"H",0,0,"D","J Busby",8,17,1,4,12,10,4,4,3,2,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Bournemouth","Barnsley",3,0,"H",1,0,"H","J Linington",14,2,8,0,10,11,6,0,3,3,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Bristol City","Preston",0,0,"D",0,0,"D","T Robinson",10,10,3,2,8,9,8,6,0,1,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Coventry","Middlesbrough",2,0,"H",0,0,"D","L Doughty",12,8,6,5,13,12,7,7,1,3,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Reading","QPR",3,3,"D",1,1,"D","G Eltringham",12,22,4,4,13,12,3,6,2,1,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Sheffield United","Peterboro",6,2,"H",1,1,"D","S Martin",24,7,9,5,1,18,11,3,0,2,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Stoke","Huddersfield",2,1,"H",0,0,"D","J Smith",6,15,2,4,16,8,3,5,2,3,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","Swansea","Hull",0,0,"D",0,0,"D","K Stroud",16,4,4,1,9,11,7,2,1,2,0,0,"2021/22","England Championship","England"
"E1","11/09/2021","West Brom","Millwall",1,1,"D",0,0,"D","A Woolmer",11,13,2,4,14,16,4,5,1,3,0,0,"2021/22","England Championship","England"
"E1","12/09/2021","Nott'm Forest","Cardiff",1,2,"A",1,0,"H","D Whitestone",15,22,4,5,9,9,4,4,0,3,0,0,"2021/22","England Championship","England"
"E1","14/09/2021","Blackburn","Hull",2,0,"H",0,0,"D","J Brooks",18,16,6,4,7,11,6,6,1,2,0,0,"2021/22","England Championship","England"
"E1","14/09/2021","Blackpool","Huddersfield",0,3,"A",0,0,"D","T Bramall",16,13,3,6,11,12,4,3,0,1,0,0,"2021/22","England Championship","England"
"E1","14/09/2021","Bournemouth","QPR",2,1,"H",2,0,"H","K Stroud",10,15,4,6,21,7,3,6,5,3,0,0,"2021/22","England Championship","England"
"E1","14/09/2021","Sheffield United","Preston",2,2,"D",1,1,"D","G Eltringham",13,9,6,4,10,6,2,6,2,1,0,0,"2021/22","England Championship","England"
"E1","14/09/2021","Reading","Peterboro",3,1,"H",0,0,"D","T Robinson",12,6,6,3,14,6,3,5,0,1,0,0,"2021/22","England Championship","England"
"E1","14/09/2021","West Brom","Derby",0,0,"D",0,0,"D","K Friend",25,4,9,0,8,10,5,4,1,1,0,0,"2021/22","England Championship","England"
"E1","15/09/2021","Birmingham","Fulham",1,4,"A",0,2,"A","D Webb",18,15,7,10,9,10,10,2,2,1,0,0,"2021/22","England Championship","England"
"E1","15/09/2021","Bristol City","Luton",1,1,"D",0,0,"D","J Simpson",13,19,2,4,10,17,7,9,1,2,0,0,"2021/22","England Championship","England"
"E1","15/09/2021","Coventry","Cardiff",1,0,"H",1,0,"H","M Salisbury",11,10,4,1,3,15,7,6,2,1,1,0,"2021/22","England Championship","England"
"E1","15/09/2021","Nott'm Forest","Middlesbrough",0,2,"A",0,1,"A","A Woolmer",15,13,3,6,14,13,6,7,1,5,0,0,"2021/22","England Championship","England"
"E1","15/09/2021","Stoke","Barnsley",1,1,"D",1,1,"D","L Doughty",12,9,7,4,12,12,12,4,1,5,1,0,"2021/22","England Championship","England"
"E1","15/09/2021","Swansea","Millwall",0,0,"D",0,0,"D","J Busby",12,10,4,4,13,8,7,3,2,3,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Hull","Sheffield United",1,3,"A",0,1,"A","D Whitestone",10,15,5,8,8,10,6,4,3,2,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Barnsley","Blackburn",0,0,"D",0,0,"D","A Woolmer",13,3,4,2,9,13,8,1,0,1,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Cardiff","Bournemouth",0,1,"A",0,0,"D","J Smith",6,16,2,5,6,7,2,5,3,3,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Derby","Stoke",2,1,"H",2,0,"H","J Simpson",14,13,5,5,10,8,7,6,2,3,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Fulham","Reading",1,2,"A",0,1,"A","S Martin",25,8,5,4,17,12,9,0,4,3,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Huddersfield","Nott'm Forest",0,2,"A",0,1,"A","C Kavanagh",10,8,2,4,9,9,6,5,2,1,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Luton","Swansea",3,3,"D",3,0,"H","T Harrington",16,15,5,3,18,10,5,7,2,1,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Middlesbrough","Blackpool",1,2,"A",1,0,"H","D Webb",9,11,5,1,9,7,6,6,2,1,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Millwall","Coventry",1,1,"D",1,1,"D","K Stroud",17,15,4,3,12,7,8,4,2,0,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","Peterboro","Birmingham",3,0,"H",2,0,"H","J Gillett",9,13,2,2,11,16,4,6,2,2,0,1,"2021/22","England Championship","England"
"E1","18/09/2021","Preston","West Brom",1,1,"D",1,1,"D","A Davies",8,12,2,3,10,12,3,10,1,1,0,0,"2021/22","England Championship","England"
"E1","18/09/2021","QPR","Bristol City",1,2,"A",0,1,"A","L Doughty",26,9,11,3,13,8,9,4,4,1,0,0,"2021/22","England Championship","England"
"E1","24/09/2021","Coventry","Peterboro",3,0,"H",0,0,"D","G Eltringham",16,8,7,2,12,9,4,1,0,1,0,0,"2021/22","England Championship","England"
"E1","24/09/2021","West Brom","QPR",2,1,"H",0,1,"A","J Linington",18,5,7,4,13,10,8,5,1,1,0,0,"2021/22","England Championship","England"
"E1","25/09/2021","Reading","Middlesbrough",1,0,"H",0,0,"D","P Bankes",13,10,5,2,6,15,2,4,3,3,0,1,"2021/22","England Championship","England"
"E1","25/09/2021","Birmingham","Preston",0,0,"D",0,0,"D","M Donohue",6,9,2,2,10,13,5,8,1,3,0,0,"2021/22","England Championship","England"
"E1","25/09/2021","Blackburn","Cardiff",5,1,"H",3,0,"H","K Stroud",17,11,10,5,7,9,2,6,0,2,0,0,"2021/22","England Championship","England"
"E1","25/09/2021","Blackpool","Barnsley",1,0,"H",1,0,"H","S Martin",13,13,6,4,17,13,6,4,1,3,0,0,"2021/22","England Championship","England"
